,Drama,Comedy,Action,Crime,Adventure,Fantasy,Horror,Thriller,Romance,Western,Documentary,Science Fiction,TV Movie,Animation,Music,Foreign,War,Mystery,Family,History
7614,3.9444444444444446,3.4166666666666665,3.0,4.5,4.0,4.0,5.0,5.0,4.0,5.0,2.5,3.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
102111,3.3698630136986303,3.35,3.2777777777777777,3.5454545454545454,3.333333333333333,4.0,3.111111111111111,3.375,3.4285714285714284,3.375,3.0,2.75,0.0,3.6666666666666665,3.5,3.0,0.0,3.8333333333333335,0.0,0.0
34739,3.2777777777777777,3.239130434782609,3.2096774193548385,3.75,2.7857142857142856,3.25,3.7,3.6666666666666665,3.4166666666666665,2.5,3.4166666666666665,2.8,2.5,3.6666666666666665,3.0,0.0,0.0,3.0,3.0,0.0
188587,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87651,3.625,4.25,4.090909090909091,3.8333333333333335,3.6666666666666665,4.0,4.333333333333333,4.0,4.0,4.0,4.0,5.0,0.0,3.0,3.5,0.0,4.0,5.0,0.0,0.0
174880,4.6,4.0,3.0,3.5,5.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177761,2.75,3.75,3.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226971,4.25,2.0,3.5,0.0,2.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33091,4.0,2.6666666666666665,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60449,3.65,3.95,3.821428571428572,3.875,4.333333333333333,3.625,4.0,3.375,4.333333333333333,0.0,4.5,4.166666666666667,0.0,3.75,3.5,0.0,3.5,0.0,4.0,0.0
247820,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161735,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114569,4.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147824,3.5,3.5,4.5,4.5,3.5,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193147,4.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137678,4.666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166269,3.272727272727273,3.4285714285714284,3.5454545454545454,2.6666666666666665,3.1428571428571432,3.0,3.0,2.333333333333333,3.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
57123,3.4285714285714284,3.75,5.0,1.6666666666666667,3.0,3.0,3.5,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157727,4.125,4.333333333333333,5.0,4.166666666666667,4.5,5.0,4.0,0.0,0.0,0.0,0.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249436,3.75,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255681,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90467,3.842105263157895,3.5384615384615383,3.5,4.5,3.75,4.0,4.0,4.5,4.0,0.0,4.5,3.5,0.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0
173486,3.0,3.5,0.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256284,4.25,3.5,3.5,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124747,4.333333333333333,2.5,3.25,0.0,0.0,0.0,0.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111020,4.333333333333333,4.5,5.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228970,4.0,4.5,4.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135009,3.7307692307692313,3.6,3.0,4.333333333333333,4.5,4.5,4.5,4.0,5.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99612,3.5,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9137,3.0350877192982457,3.1071428571428568,3.1578947368421053,3.083333333333333,2.8125,3.333333333333333,3.375,2.6666666666666665,2.75,2.0,2.6666666666666665,2.0,0.0,3.0,3.0,0.0,0.0,2.5,2.0,0.0
70914,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120404,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257395,4.25,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0
24895,3.247619047619048,3.571428571428572,3.9722222222222223,3.3157894736842106,3.095238095238096,3.583333333333333,3.533333333333333,3.4,2.571428571428572,2.0,3.2222222222222223,4.142857142857143,0.0,3.7142857142857135,5.0,0.0,5.0,3.4,3.6666666666666665,2.333333333333333
182324,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120495,4.0,3.888888888888889,4.111111111111111,4.0,4.0,5.0,3.75,4.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69475,4.0,4.833333333333333,3.75,5.0,3.5,0.0,4.5,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242878,3.5,4.0,3.0,0.0,3.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255048,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236111,2.5,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38546,3.358108108108108,3.5,3.2236842105263164,3.5,3.6666666666666665,3.6666666666666665,3.321428571428572,2.833333333333333,3.25,3.375,3.571428571428572,3.5,3.5,3.25,3.6,3.0,0.0,3.0,0.0,0.0
33435,3.227272727272727,3.25,4.25,4.0,3.0,4.0,0.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63820,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55389,3.102564102564102,2.8666666666666667,2.9,3.15625,2.75,2.7142857142857144,2.85,2.3125,2.5,2.75,2.0,3.0,0.0,2.833333333333333,2.5,2.5,0.0,2.8,1.0,3.0
131478,0.0,5.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51031,4.75,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43658,4.333333333333333,4.0,4.0,4.0,3.75,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226246,3.333333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168344,3.5,3.25,4.833333333333333,4.0,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
152353,3.625,3.333333333333333,3.0,3.0,3.333333333333333,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148370,3.933333333333333,3.25,3.25,3.0,3.8,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17713,3.5686274509803924,3.692307692307693,3.7857142857142856,3.7,3.583333333333333,3.8333333333333335,3.75,3.8,4.333333333333333,0.0,3.6666666666666665,3.5,0.0,3.6666666666666665,0.0,0.0,3.6666666666666665,4.666666666666667,3.0,0.0
245224,5.0,4.5,4.5,0.0,3.0,0.0,4.5,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123041,4.2,4.375,4.5,4.0,3.6,4.25,4.5,0.0,4.5,5.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47363,3.9385964912280698,3.95,4.136363636363637,4.0,3.75,4.333333333333333,3.4375,4.125,3.4,3.5,3.333333333333333,4.285714285714286,0.0,3.8333333333333335,3.5,0.0,0.0,4.166666666666667,5.0,0.0
244127,4.5,0.0,4.5,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145899,3.7222222222222223,3.333333333333333,4.0,3.0,3.6666666666666665,3.0,4.5,5.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51601,4.0625,4.4444444444444455,2.0,3.5,4.0,0.0,4.0,3.5,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177297,4.0,4.333333333333333,3.5,3.5,4.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246911,3.6666666666666665,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263480,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96906,3.5,4.75,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161073,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56634,4.045454545454546,4.4444444444444455,4.25,5.0,4.75,5.0,4.666666666666667,4.0,5.0,4.0,4.0,5.0,0.0,4.333333333333333,3.0,0.0,0.0,0.0,0.0,0.0
109721,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51766,2.8688524590163933,2.886363636363636,2.7962962962962963,2.7758620689655173,3.0,2.769230769230769,2.869565217391304,2.6,2.642857142857143,2.833333333333333,2.75,3.1875,2.0,2.125,2.7,2.75,2.0,2.75,3.25,2.75
249046,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127959,5.0,4.375,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38086,3.9,3.6666666666666665,3.0,4.0,3.6,0.0,3.5,3.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15741,3.5,3.9,3.6666666666666665,2.6666666666666665,3.4285714285714284,4.0,4.5,3.5,0.0,0.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
198402,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53384,3.5,3.6,4.0,3.0,3.5,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127707,4.0,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97843,3.3526315789473684,3.411290322580645,3.852941176470588,3.2894736842105265,3.619047619047618,3.3571428571428568,3.0,3.375,3.3,4.0,2.9,3.625,2.5,2.5,4.125,3.5,0.5,0.5,0.0,0.0
245344,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259704,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49361,3.3035714285714284,3.2222222222222223,3.0769230769230766,3.2666666666666666,3.1818181818181817,3.333333333333333,3.6,3.4285714285714284,3.0,1.0,2.75,2.1666666666666665,0.0,3.0,0.0,0.0,0.0,3.0,3.5,0.0
225038,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213181,4.0,4.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232358,4.285714285714286,3.333333333333333,4.4,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133163,5.0,5.0,4.5,0.0,3.5,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,3.5,3.763157894736842,3.5625,3.657894736842105,3.361111111111111,3.5,3.375,3.3571428571428568,3.8,3.75,3.083333333333333,2.8,4.0,4.0,3.0,0.0,0.0,4.0,3.8333333333333335,0.0
255687,2.6666666666666665,4.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164855,4.4444444444444455,4.0,5.0,4.75,2.0,0.0,3.6666666666666665,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92339,3.4454545454545453,3.65,3.5192307692307687,3.3,2.8846153846153846,3.9444444444444446,3.7777777777777777,2.7,3.6666666666666665,3.25,3.9166666666666665,3.375,0.0,3.5,2.833333333333333,0.0,0.0,3.0,3.5,4.0
57554,4.552631578947368,4.25,4.5625,3.388888888888889,5.0,4.75,4.25,5.0,5.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
122976,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28109,3.5,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65127,3.305555555555556,3.5625,4.142857142857143,3.5,1.5,3.6666666666666665,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,3.076687116564417,3.302325581395349,3.265151515151515,3.015625,3.103448275862069,2.7666666666666666,3.02,3.1923076923076925,3.35,3.1,3.321428571428572,2.708333333333333,3.5,3.611111111111111,3.4375,3.0,2.571428571428572,3.1875,3.333333333333333,2.5
199403,2.875,3.1666666666666665,3.0,0.0,1.0,3.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101928,2.9603174603174605,3.1567164179104483,2.91,2.8653846153846154,2.923076923076924,3.363636363636364,2.9375,3.1071428571428568,2.7777777777777777,3.0,3.0384615384615383,2.95,2.25,2.5,2.9375,1.0,3.0,3.1,3.0,3.0
77083,3.3372093023255816,3.7,3.5,3.333333333333333,3.5,3.375,3.5,3.333333333333333,2.25,4.0,3.6666666666666665,2.5,2.5,3.5,4.0,0.0,3.0,2.5,0.0,0.0
207062,3.5,3.5,3.75,3.0,2.75,3.5,3.6666666666666665,3.5,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
261205,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185874,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
197394,4.5,4.0,4.2,3.5,4.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251287,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182879,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159978,3.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183546,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93589,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51759,3.194029850746269,3.25,3.1686746987951806,3.341463414634146,2.9807692307692317,3.15,2.833333333333333,3.2857142857142856,3.5,3.1,3.3076923076923075,2.9,3.25,3.25,2.9,3.0,3.6,3.2777777777777777,3.0,2.0
213976,4.285714285714286,4.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8443,3.875,3.772727272727273,4.037037037037037,3.571428571428572,3.375,4.142857142857143,3.6666666666666665,3.75,2.0,5.0,4.5,3.0,0.0,3.333333333333333,0.0,0.0,4.0,4.0,4.5,0.0
10898,4.333333333333333,4.0,4.0,3.0,4.0,0.0,0.0,4.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35883,3.692307692307693,3.5625,3.375,3.333333333333333,3.0,3.75,3.0,4.0,2.5,3.0,3.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
20521,3.75,4.2,4.5,4.0,3.6666666666666665,0.0,3.0,3.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24916,3.8135593220338975,3.88,4.0,3.5,4.176470588235294,4.166666666666667,4.0,4.166666666666667,3.875,4.333333333333333,4.0,4.6,0.0,4.0,4.0,0.0,0.0,2.0,4.0,0.0
95992,4.0,4.833333333333333,4.75,5.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193984,0.0,2.5,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6138,4.333333333333333,3.6666666666666665,4.333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35132,3.4864864864864864,3.5,3.583333333333333,3.2,3.083333333333333,5.0,4.333333333333333,4.0,0.0,2.5,4.0,2.75,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
195914,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179681,3.0909090909090917,2.5,4.0,2.0,2.333333333333333,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227275,3.75,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37081,3.911764705882353,3.6818181818181817,4.0,3.6666666666666665,3.3,3.5,3.6,4.25,4.0,3.5,3.5,4.75,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
94978,3.5,4.166666666666667,4.285714285714286,4.375,3.5,3.333333333333333,3.0,3.333333333333333,4.5,0.0,4.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
249603,3.6666666666666665,4.0,4.5,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18979,3.7142857142857135,3.4,3.933333333333333,3.7777777777777777,3.875,4.166666666666667,4.0,3.0,3.5,0.0,4.333333333333333,3.0,0.0,0.0,0.0,0.0,4.0,4.5,0.0,0.0
47145,2.770833333333333,2.5740740740740744,3.0625,2.7222222222222223,3.05,3.083333333333333,3.1,2.875,2.3,3.0,2.75,2.833333333333333,0.0,2.0,3.1666666666666665,0.0,0.0,2.75,0.0,0.0
69753,4.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136179,4.0,4.5,4.0,3.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123108,3.9166666666666665,4.5,4.166666666666667,5.0,0.0,0.0,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249722,3.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212815,4.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14503,3.0343137254901964,3.12280701754386,3.292682926829269,3.0454545454545454,3.2291666666666665,3.375,3.1666666666666665,2.6153846153846154,2.9166666666666665,2.833333333333333,3.05,3.055555555555556,1.5,3.0,3.4,4.0,2.5,3.333333333333333,2.833333333333333,3.5
9625,4.666666666666667,4.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16769,3.75,4.333333333333333,3.5,3.5,4.0,0.0,4.5,4.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50968,3.5615384615384613,3.5232558139534884,3.8269230769230766,3.5,3.3076923076923075,3.9,3.5769230769230766,3.8125,3.8333333333333335,3.5,3.0,4.0,2.75,2.5,3.5,3.5,3.5,4.0,3.0,0.0
26886,3.0357142857142856,3.4090909090909087,3.75,2.4,2.2,2.5,2.75,3.0,3.6666666666666665,0.0,2.6666666666666665,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244767,4.5,3.5,4.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247710,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104688,3.7705882352941176,3.518867924528302,3.685185185185185,3.75,3.888888888888889,3.333333333333333,3.625,3.6071428571428568,3.8,4.0,3.4545454545454546,3.6,3.375,3.5,4.0,4.0,3.1666666666666665,4.0,4.0,0.0
255684,3.75,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111419,4.0,3.25,4.333333333333333,4.0,3.75,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97802,4.333333333333333,4.4444444444444455,4.166666666666667,4.75,4.75,4.75,5.0,4.625,4.75,5.0,4.5,4.75,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
70026,4.0,4.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185217,4.5,4.25,4.5,0.0,3.5,0.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75772,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166859,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28765,3.533333333333333,3.555555555555556,3.2857142857142856,2.833333333333333,3.5,3.0,4.0,5.0,4.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
183181,3.0,3.0,5.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22469,2.863636363636364,2.5,2.333333333333333,3.0,2.5,0.0,2.25,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
193070,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47886,3.763157894736842,4.029411764705882,3.7115384615384617,4.0,3.75,3.8333333333333335,3.5,3.375,3.625,4.0,4.0,3.75,4.25,3.6666666666666665,3.5,4.0,0.0,3.5,0.0,0.0
126303,3.1666666666666665,3.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191590,2.0,0.0,3.8,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263557,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14219,3.912087912087912,4.108695652173913,4.28125,3.75,4.055555555555555,4.0,4.0,4.4444444444444455,3.4,3.0,4.166666666666667,3.7142857142857135,0.0,4.2,4.5,0.0,5.0,3.5,2.0,4.0
