,Drama,Comedy,Action,Crime,Adventure,Fantasy,Horror,Thriller,Romance,Western,Documentary,Science Fiction,TV Movie,Animation,Music,Foreign,War,Mystery,Family,History,cluster
259591,0.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
222297,0.7736842105263156,0.775,0.85,0.875,0.8428571428571429,0.7333333333333333,0.0,0.7166666666666666,0.6333333333333333,0.4,1.0,0.925,0.0,0.8,0.7,0.0,0.0,0.7,0.0,0.0,-1
179860,0.7142857142857144,0.72,0.9,0.8,1.0,0.0,0.8,0.8,0.6,0.6,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.8,0.2,0.8,74
90832,0.9300275482093665,0.9130009775171066,0.8869179600886917,0.9197860962566846,0.9055258467023172,0.8727272727272728,0.8010540184453228,0.940711462450593,0.896969696969697,0.8242424242424242,1.0,0.8484848484848485,0.9696969696969697,0.9292929292929293,0.9242424242424242,0.8484848484848485,0.808080808080808,0.998217468805704,0.9696969696969697,0.8484848484848485,-1
60015,0.8872741555380992,0.9000000000000001,0.910931174089069,0.8526315789473686,0.9473684210526317,0.9177631578947371,0.8289473684210528,0.8947368421052633,0.9067669172932333,0.9473684210526317,0.8881578947368423,0.9276315789473686,0.0,0.0,0.8763157894736844,0.7105263157894738,0.0,1.0,0.8947368421052633,0.9473684210526317,-1
60582,0.8333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.875,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,90
125841,0.788888888888889,0.925,0.7333333333333333,0.6714285714285714,0.0,0.0,0.9,0.6333333333333333,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.6666666666666666,-1
68727,0.7592752372735118,0.7319078947368421,0.7631578947368421,0.7719298245614035,0.6925207756232686,0.7017543859649122,0.8333333333333334,0.7785087719298245,0.868421052631579,0.2631578947368421,0.5263157894736842,0.6954887218045113,0.0,0.7017543859649122,0.6140350877192982,0.0,0.6578947368421053,1.0,0.5526315789473685,0.7894736842105263,71
125969,0.8304347826086959,0.81875,1.0,0.875,0.95,0.0,0.775,0.7666666666666667,0.75,0.0,1.0,0.925,0.0,0.8,1.0,0.0,0.8,0.8222222222222222,0.9,0.85,-1
205735,0.8148148148148148,0.8888888888888888,0.0,0.8888888888888888,0.0,0.0,0.0,1.0,1.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.4444444444444444,0.0,0.0,40
156747,0.875,0.75,0.875,0.0,0.9166666666666666,1.0,0.0,0.75,1.0,0.0,0.0,0.875,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.875,-1
159974,0.8624338624338624,0.8333333333333333,0.8730158730158729,0.8673469387755103,0.8730158730158729,0.9523809523809523,1.0,0.8683473389355743,0.8543417366946777,0.0,0.0,0.8201058201058201,0.0,0.9523809523809523,0.0,0.0,0.9523809523809523,0.9183673469387754,0.8333333333333333,0.8333333333333333,-1
101402,0.9548872180451128,0.9747899159663866,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7755102040816327,0.9714285714285714,0.9591836734693876,1.0,0.0,0.8571428571428571,0.9142857142857144,0.0,0.8571428571428571,0.9285714285714286,0.0,0.0,0.9285714285714286,0.9285714285714286,0.7619047619047619,-1
116974,0.7,0.7636363636363634,0.7,0.6375,0.725,0.7,0.7,0.6416666666666666,0.6666666666666666,0.0,0.0,0.74,0.0,0.0,1.0,0.0,0.0,0.8,0.85,0.7,67
209621,0.9285714285714286,0.6666666666666666,0.7555555555555555,0.9074074074074073,0.6666666666666666,0.9166666666666666,1.0,0.8703703703703703,0.6111111111111112,1.0,0.0,0.8194444444444444,0.0,0.9444444444444444,1.0,0.0,0.0,0.8518518518518519,0.8888888888888888,0.0,-1
180004,0.9,0.9,0.8,0.8,0.0,0.0,0.0,0.8666666666666666,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,17
174053,0.8992094861660078,0.8636363636363635,0.7575757575757575,0.7575757575757575,0.9090909090909091,0.9090909090909091,0.9848484848484848,0.8806818181818181,1.0,0.6818181818181818,0.9090909090909091,0.9090909090909091,0.0,0.0,0.9090909090909091,0.0,0.0,0.7954545454545454,0.6818181818181818,0.9090909090909091,-1
106330,0.8472222222222222,0.9147727272727272,0.8125,0.9305555555555556,0.8035714285714286,0.625,0.9375,0.8214285714285714,0.8229166666666666,1.0,0.75,0.9375,0.0,1.0,0.84375,0.0,0.625,0.78125,0.9375,0.75,-1
240247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
150842,0.9333333333333333,0.8444444444444444,0.9777777777777779,1.0,0.9444444444444444,0.8888888888888888,0.0,0.9333333333333333,1.0,0.0,0.8888888888888888,0.9629629629629629,0.0,0.0,0.7777777777777778,0.0,0.8888888888888888,1.0,0.0,0.0,-1
86072,0.8307692307692307,0.8666666666666666,0.8857142857142858,0.9,0.9,0.8,1.0,0.8857142857142858,1.0,0.0,1.0,1.0,0.0,0.0,0.6,1.0,0.6,0.8800000000000001,0.0,0.7,-1
84038,0.8,0.9,0.7833333333333333,1.0,0.7,0.0,0.0,0.775,0.8,0.0,0.0,0.6666666666666666,0.7,0.0,0.0,0.0,0.8,0.0,0.8,0.0,90
241891,0.9411764705882353,0.0,0.8941176470588235,0.9411764705882353,0.9411764705882353,0.0,0.0,1.0,0.8235294117647058,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,-1
27734,0.7333333333333333,0.5777777777777778,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7407407407407407,0.5555555555555556,0.0,60
85504,0.7724867724867726,0.7333333333333333,0.7222222222222222,0.7638888888888888,0.691358024691358,0.75,0.7777777777777778,0.8333333333333334,0.8333333333333334,1.0,0.4444444444444444,0.8611111111111112,0.0,0.0,0.4444444444444444,0.8888888888888888,0.0,0.9555555555555555,0.0,0.6666666666666666,-1
120560,0.8425253991291728,0.8055152394775036,0.7480106100795756,0.875,0.7544378698224852,0.8241758241758244,0.7747252747252746,0.8186813186813187,0.8484162895927603,0.9230769230769231,0.8846153846153847,0.6923076923076924,0.0,1.0,0.7582417582417582,0.6923076923076924,0.9230769230769231,0.8769230769230769,0.75,0.8461538461538461,-1
240568,0.4714285714285714,0.8,0.6,1.0,0.0,0.0,0.4,0.4,0.5,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.5,82
208844,0.7708333333333333,0.6875,1.0,0.85,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,22
257993,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
263963,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
190741,0.8333333333333334,0.7466666666666666,0.6,0.9333333333333333,1.0,0.4666666666666667,0.8,0.6333333333333333,0.6666666666666666,0.26666666666666666,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,-1
161361,0.6571428571428571,0.7333333333333333,0.76,1.0,0.7,0.6666666666666666,0.9,0.76,0.8666666666666666,0.0,0.8,0.8,0.0,0.6,0.4,0.0,0.0,0.7333333333333333,1.0,0.6,-1
38994,0.9307553956834532,0.9989722507708119,0.9864578925095219,0.9712230215827338,0.9064748201438849,0.9496402877697842,0.8805755395683453,0.9349640287769784,1.0,0.9496402877697842,0.9064748201438849,0.9201060204468005,0.0,0.8546762589928057,0.8633093525179856,0.776978417266187,0.6906474820143884,0.9136690647482014,0.8093525179856115,0.8935251798561151,39
161999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58
18040,0.7142857142857144,0.7714285714285714,0.65,0.6,0.7333333333333333,0.8666666666666666,0.8,0.55,0.8571428571428571,0.0,1.0,0.72,0.0,0.0,1.0,0.0,0.4,0.72,0.0,0.8,80
154343,0.8625,0.9,0.7,0.86,0.7,0.7,0.7,0.9199999999999999,1.0,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,-1
154879,0.7555555555555555,0.8666666666666666,0.7777777777777778,0.7333333333333333,0.72,1.0,1.0,0.8,0.75,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.6,0.8666666666666666,0.6,1.0,69
210497,0.5625,0.0,0.5,0.75,0.0,0.0,1.0,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55
123268,0.6666666666666666,0.6363636363636364,0.72,0.7333333333333333,0.8,0.6,0.72,0.7818181818181817,0.7142857142857144,0.0,0.4,0.8,0.0,0.8,0.5,0.6,0.7,1.0,0.0,0.8,71
120528,0.875,0.76,0.9,0.9,0.96,0.6,0.8666666666666666,1.0,0.9,0.0,0.6,0.8666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1
39671,0.9890109890109888,0.9285714285714285,0.9642857142857142,1.0,0.8571428571428571,0.0,0.0,0.9910714285714285,0.9857142857142855,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.9642857142857142,0.8571428571428571,0.8571428571428571,39
6,0.8090909090909092,0.8181818181818181,0.825,0.825,0.9199999999999999,0.9,1.0,0.825,0.7,0.6,0.6,0.76,0.0,0.0,0.6,0.0,0.0,0.8400000000000001,1.0,1.0,-1
209661,0.892857142857143,0.875,0.9166666666666666,0.9166666666666666,1.0,0.75,0.75,1.0,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,22
30351,0.5758620689655173,0.6,0.49000000000000005,0.5444444444444445,0.5066666666666666,0.44000000000000006,0.6,0.5384615384615385,0.62,0.8,1.0,0.6142857142857144,0.0,0.6,0.6,0.0,0.8,0.5555555555555556,0.6,0.5333333333333333,46
240061,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1
208957,0.9,0.675,0.8400000000000001,1.0,0.8800000000000001,0.8,0.6,1.0,0.76,0.0,1.0,0.85,0.0,1.0,0.0,0.0,1.0,1.0,0.8666666666666666,1.0,-1
77785,0.8800000000000001,0.6,0.8,0.8,0.8,0.0,0.0,0.9,0.5,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,33
205378,0.6444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.0,1.0,0.4444444444444444,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,70
51413,0.8431372549019609,0.8592592592592592,0.8484848484848483,0.8148148148148148,0.9027777777777778,0.9814814814814815,0.7777777777777778,0.8461538461538463,0.8703703703703703,0.8444444444444444,0.5555555555555556,0.9841269841269842,0.8888888888888888,0.0,1.0,0.8888888888888888,0.0,0.8611111111111112,0.911111111111111,0.8148148148148148,-1
107557,0.7,1.0,0.0,0.6,0.0,0.0,0.0,0.6,0.8666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
214758,0.75,0.8,1.0,0.0,0.0,0.0,0.8,0.8666666666666666,0.7333333333333333,0.0,1.0,0.6,0.0,0.0,0.7,1.0,0.0,0.8,0.6,0.0,-1
141122,0.8416666666666666,0.5333333333333333,0.8333333333333334,0.7,0.8666666666666666,1.0,0.95,0.9400000000000001,0.6,1.0,1.0,0.8,0.0,0.0,0.0,0.4,1.0,0.95,0.0,0.9,-1
174299,0.74,0.8400000000000001,0.7333333333333333,0.7,0.6666666666666666,0.6,0.5,0.72,0.8,0.8,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.9,1.0,81
170385,0.8586956521739131,0.909090909090909,0.892857142857143,0.8571428571428571,0.95,0.75,1.0,0.9722222222222222,1.0,0.5,0.75,0.9285714285714284,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.75,12
800,0.8666666666666666,0.925,0.7,0.95,0.7,0.0,0.85,0.825,1.0,0.0,1.0,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.9,0.0,-1
186365,0.8333333333333334,1.0,0.0,0.8888888888888888,0.7777777777777778,0.0,0.0,0.8888888888888888,1.0,0.0,0.0,0.9444444444444444,0.0,0.0,0.6666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,-1
125804,0.79,0.8571428571428571,0.9,0.8333333333333334,0.0,0.0,0.7333333333333333,0.8,0.8666666666666666,1.0,0.9,0.8,0.0,0.0,0.9,0.0,0.0,0.75,0.0,0.7,-1
13051,0.7333333333333333,0.5333333333333333,0.4,0.7,0.4,0.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,70
197169,0.3333333333333333,0.75,0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,0.5,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,70
97364,0.861111111111111,0.8800000000000001,0.825,0.85,0.8285714285714286,1.0,0.0,0.8833333333333334,0.8800000000000001,1.0,0.8,0.8833333333333334,0.0,0.0,0.9,0.0,0.55,0.9333333333333333,0.9,0.7,10
265297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
11435,0.8057142857142856,0.836,0.7599999999999999,0.8470588235294116,0.7319999999999999,0.816,0.75,0.8084210526315788,0.7859999999999999,0.6599999999999999,0.7799999999999999,0.7559999999999999,0.0,1.0,0.8999999999999999,0.816,0.0,0.7399999999999999,0.9839999999999999,0.6399999999999999,19
124319,0.9,0.8,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1
75884,0.887218045112782,1.0,1.0,0.7368421052631579,0.8947368421052632,0.0,0.0,0.9736842105263158,0.9473684210526315,0.8947368421052632,0.0,0.9473684210526315,0.8421052631578947,0.0,0.0,0.0,0.0,1.0,0.0,0.8421052631578947,39
14558,0.87134009009009,0.9043659043659044,0.8968058968058968,0.941586748038361,0.9336609336609336,0.8968058968058968,0.9251559251559252,0.8809771309771309,0.9154315605928509,0.9266409266409266,0.8558558558558558,0.9073359073359072,0.8108108108108107,1.0,0.7297297297297297,0.8108108108108107,1.0,0.8463726884779516,0.9073359073359072,0.8108108108108107,-1
68238,0.8428571428571429,0.9,0.96,0.9,0.9,0.6666666666666666,0.6,0.9625,0.7666666666666667,0.0,0.0,1.0,0.0,0.0,0.9,0.8,0.0,0.8333333333333334,0.8,0.9,-1
227169,1.0,0.7325581395348836,0.0,0.9767441860465115,0.0,0.0,0.0,0.9767441860465115,0.7325581395348836,0.0,0.6511627906976742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
86379,0.9122807017543859,0.9230769230769231,0.9052631578947368,0.9624060150375939,0.8906882591093119,0.9649122807017543,0.9624060150375939,0.9377990430622009,0.8668730650154798,0.0,0.8421052631578947,0.8947368421052632,0.0,1.0,0.9122807017543859,0.0,0.9122807017543859,0.9356725146198833,0.9122807017543859,0.8771929824561404,-1
124596,1.0,0.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1
238531,0.75,0.9166666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
80651,0.9191919191919192,0.9629629629629629,0.9444444444444444,0.9629629629629629,0.0,0.0,0.0,0.9814814814814815,0.8611111111111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,0.0,-1
186784,0.9166666666666666,0.875,0.75,0.75,0.6875,0.0,0.875,0.8125,1.0,0.0,0.0,0.8333333333333333,0.0,0.0,1.0,1.0,0.875,0.75,0.0,0.875,-1
43494,0.8535483870967742,0.8505263157894736,0.8066666666666666,0.8611764705882352,0.7999999999999998,0.8894117647058823,0.9741176470588234,0.8375510204081631,0.84,0.8999999999999999,0.84,0.8063999999999999,0.0,1.0,0.888,0.72,0.5599999999999999,0.8571428571428572,1.0,0.829090909090909,19
52559,0.9015151515151516,0.9444444444444444,0.75,0.8055555555555556,0.6666666666666666,0.6785714285714286,0.625,0.892857142857143,0.875,0.0,0.75,0.6666666666666666,0.0,0.0,0.5,0.0,1.0,1.0,0.8125,0.75,35
226247,0.4666666666666667,0.8888888888888888,0.8888888888888888,0.0,0.6111111111111112,0.0,0.0,0.7777777777777778,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,46
10862,0.9125138427464009,0.9462209302325583,0.9244186046511629,0.8586762075134168,0.9023255813953489,1.0,0.9488372093023256,0.9200581395348838,0.8918099089989889,0.9767441860465117,0.8372093023255814,0.9534883720930233,0.0,0.8093023255813954,0.8372093023255814,0.0,0.8372093023255814,0.9667774086378739,0.9302325581395349,0.8651162790697675,-1
139627,1.0,0.0,0.9219858156028368,0.851063829787234,0.9574468085106382,0.0,0.0,0.9574468085106382,0.0,0.851063829787234,0.0,0.9042553191489361,0.0,0.0,0.0,0.0,0.0,0.9574468085106382,0.0,0.0,57
133837,0.9,0.9142857142857143,1.0,0.95,1.0,0.8,0.9,0.95,0.9333333333333333,1.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,1.0,0.8,1.0,-1
242630,0.6071428571428571,0.9047619047619048,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.0,0.0,1.0,0.9285714285714286,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.2857142857142857,35
132301,0.925,0.925,0.5333333333333333,0.7,0.0,0.8,0.0,0.6599999999999999,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,0.0,-1
110493,0.6,0.6,0.6,0.6,0.5,0.0,0.0,0.6,0.6,1.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,77
204117,0.7428571428571427,0.3,0.4,0.8,0.2,0.0,0.2,0.5333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,0.8,1.0,0.8,7
4263,0.8333333333333333,0.8311688311688311,0.9642857142857143,0.7142857142857143,0.7619047619047619,0.0,0.0,0.9821428571428571,1.0,0.0,0.5714285714285714,0.9428571428571428,0.0,0.0,0.42857142857142855,0.0,0.0,0.9428571428571428,0.5714285714285714,0.7142857142857143,-1
192539,0.6,0.6333333333333333,0.8,0.7333333333333333,0.8,0.0,0.0,0.9,1.0,0.0,0.0,0.8,0.0,0.7,0.0,0.0,0.6,0.0,0.7,0.6,40
61363,0.8604505632040049,0.8377659574468085,0.7659574468085106,0.861195542046606,0.7133917396745932,1.0,0.978723404255319,0.7902735562310028,0.9284332688588006,0.0,0.851063829787234,0.7210401891252954,0.0,0.6382978723404255,0.851063829787234,0.0,0.851063829787234,0.8723404255319148,0.7565011820330969,0.9574468085106382,-1
48757,0.8520499108734403,0.9098039215686273,0.8470588235294118,0.8496732026143791,0.8235294117647058,0.8529411764705882,0.8627450980392156,0.8687782805429866,0.8392156862745098,0.8823529411764706,0.0,0.9019607843137255,0.0,0.7647058823529411,0.8470588235294118,0.0,0.8823529411764706,0.8403361344537816,1.0,0.8627450980392156,34
197099,0.75,0.7777777777777778,0.7222222222222222,0.7222222222222222,0.6666666666666666,0.7222222222222222,0.7222222222222222,1.0,0.7222222222222222,0.0,0.0,0.6666666666666666,0.0,0.0,0.7777777777777778,0.0,0.5555555555555556,1.0,0.6666666666666666,0.0,56
126118,0.8877551020408163,0.8198757763975155,0.8823529411764705,0.9579831932773109,0.9285714285714285,0.8571428571428571,0.75,0.8850931677018632,0.9107142857142857,0.8571428571428571,0.0,0.779220779220779,0.0,0.7857142857142856,1.0,0.8571428571428571,0.7857142857142856,0.8809523809523808,0.9428571428571428,0.75,-1
46956,0.85,0.9,0.8714285714285713,0.8333333333333334,0.85,0.8,0.9333333333333333,0.8111111111111111,0.8,1.0,0.0,0.8333333333333334,0.0,0.0,0.9,0.0,0.0,0.825,0.0,1.0,-1
261814,0.6799999999999999,0.9,0.8333333333333334,0.75,1.0,1.0,0.8,0.75,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1
197670,0.9166666666666666,0.875,0.875,0.9375,0.875,0.875,0.0,0.9583333333333334,1.0,0.875,0.0,1.0,0.0,0.0,1.0,0.0,0.75,0.875,0.875,0.0,-1
120321,0.863157894736842,0.9924812030075189,0.9473684210526315,0.9473684210526315,0.8947368421052632,0.9122807017543859,0.8421052631578947,0.9684210526315788,1.0,0.0,0.8421052631578947,0.9473684210526315,0.0,0.0,0.9473684210526315,0.0,0.0,0.9122807017543859,0.0,0.0,-1
109477,0.8153846153846154,0.7333333333333333,0.65,0.6666666666666666,0.7,0.7,0.8,0.7714285714285714,0.85,0.0,0.0,0.7,0.0,0.8,0.0,0.0,0.0,0.8666666666666666,0.8,1.0,81
116558,0.8315217391304348,0.8333333333333333,0.9375,0.875,0.9305555555555556,0.8571428571428571,0.84375,0.8214285714285714,0.8125,0.9583333333333334,0.75,0.875,1.0,0.0,0.375,0.0,0.8125,0.8194444444444444,0.9375,0.9375,-1
251783,0.625,1.0,0.625,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
128631,0.7769230769230769,0.8,0.86,0.7666666666666667,0.8166666666666667,0.85,0.0,0.925,0.7666666666666667,0.7,0.0,0.85,1.0,0.0,0.0,0.0,0.0,0.85,0.8666666666666666,0.0,-1
120799,0.7333333333333333,0.7,1.0,1.0,0.9,0.0,0.0,0.9,0.7,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.6,25
31798,0.9418526031102094,0.8803245436105477,0.9494252873563217,0.9025487256371814,0.8448275862068965,0.9655172413793103,0.9655172413793103,0.9545454545454546,0.9106583072100313,0.8045977011494252,0.8045977011494252,1.0,0.0,0.9655172413793103,0.9655172413793103,0.0,0.8850574712643677,0.9283819628647214,0.9655172413793103,0.5632183908045976,-1
37873,0.8340080971659919,0.7811634349030471,0.8045112781954888,0.7464114832535885,0.8486842105263158,0.781954887218045,0.6794258373205742,0.8020050125313282,0.8842105263157896,0.8421052631578947,0.631578947368421,0.7017543859649122,0.0,0.8947368421052632,0.631578947368421,1.0,0.8421052631578947,0.8289473684210527,0.8421052631578947,0.8421052631578947,89
191726,0.9375,0.6666666666666666,0.625,0.25,0.75,0.75,0.75,0.75,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.75,1.0,50
13705,0.9055718475073314,0.917562724014337,0.8652751423149906,0.8790322580645161,0.864516129032258,0.9032258064516129,0.8344086021505377,0.8635235732009926,0.8964346349745332,0.9032258064516129,0.967741935483871,0.9149560117302052,0.0,0.0,0.8602150537634408,1.0,0.9032258064516129,0.8535980148883374,0.7483870967741936,0.7741935483870968,-1
126312,0.825,0.85,0.8,0.8,0.0,0.0,1.0,0.8333333333333334,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,70
39490,0.911231884057971,0.8885135135135134,0.8903061224489794,0.928030303030303,0.9411764705882354,0.9236111111111112,0.8577586206896552,0.8964285714285715,0.9176829268292682,0.9375,0.9,0.8798076923076922,0.875,1.0,0.8214285714285714,0.8125,0.9464285714285714,0.9270833333333334,0.9017857142857142,0.9285714285714284,-1
146825,0.8,0.7636363636363634,0.7333333333333333,0.9,0.7714285714285714,0.76,0.8666666666666666,0.8,0.775,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.85,1.0,0.9,-1
148990,0.7428571428571427,0.65,0.0,0.8,0.9,0.8,1.0,0.9,0.8,0.0,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.9333333333333333,0.0,0.6,-1
67165,0.7614035087719297,0.72,0.7571428571428571,0.7368421052631577,0.6933333333333334,0.6,0.74,0.7,0.8,0.8,0.8,0.7294117647058824,0.0,0.8,0.65,1.0,0.5333333333333333,0.7818181818181817,0.7333333333333333,0.7,89
147208,0.7045454545454546,0.625,0.90625,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.75,0.892857142857143,0.625,0.0,0.0,0.75,0.0,0.0,0.5,0.0,1.0,0.9375,0.75,0.5,-1
216500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
127188,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
56368,0.8930041152263374,0.8999999999999999,0.8888888888888888,0.9382716049382714,0.8148148148148148,0.8888888888888888,0.9333333333333333,0.8266666666666667,0.8962962962962963,1.0,0.8888888888888888,0.8484848484848483,0.7777777777777778,0.0,0.8611111111111112,0.0,0.8518518518518519,0.8555555555555556,0.8888888888888888,0.8333333333333334,-1
104372,0.9375,0.625,0.75,1.0,0.6666666666666666,0.0,0.0,0.875,0.75,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,-1
55687,0.9181818181818182,0.85,0.95,0.95,0.95,0.9,0.0,0.96,0.82,1.0,0.0,0.9666666666666666,0.0,0.0,0.0,0.0,0.0,0.95,0.9,0.9,-1
238127,0.875,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,22
155511,0.7411764705882353,0.725,0.7714285714285714,0.6,0.8,0.6666666666666666,1.0,0.76,0.8285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7333333333333333,0.0,0.6,-1
220229,0.5333333333333333,0.0,0.6666666666666666,0.5,0.75,0.0,0.5833333333333334,0.625,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,93
200021,0.6,1.0,0.7,0.0,0.7,0.9,0.0,0.4,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
253869,0.9444444444444444,0.9444444444444444,1.0,0.8888888888888888,0.9444444444444444,0.0,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.0,0.925925925925926,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.8888888888888888,39
16567,0.7376811594202898,0.74,0.7961538461538462,0.7791666666666667,0.775,0.675,0.76,0.7928571428571427,0.7523809523809524,0.85,0.7,0.7642857142857145,0.0,0.75,0.8,1.0,0.95,0.8307692307692307,0.75,0.725,87
